alice_gain,bob_gain,message,player,round,decision
700000.0,300000.0,"Let's be reasonable, Bob. This offer leaves us both with a significant sum.",Alice,1,
,,,Bob,1,reject
500000.0,500000.0,"Let's split it down the middle. This way, we both have an equal share, and we don't have to worry about the money losing value in the coming rounds.",Bob,2,
,,,Alice,2,reject
650000.0,350000.0,"Bob, time is running out and the money is losing value. My last offer was more than fair. This is my final offer - let's close the deal and avoid getting nothing.",Alice,3,
,,,Bob,3,reject
550000.0,450000.0,"Alice, we're both losing money with every round. This offer is a fair compromise that keeps a significant amount for both of us. Let's agree and move on.",Bob,4,
,,,Alice,4,reject
600000.0,400000.0,"Bob, this is getting ridiculous. I'm offering a larger share again to end this quickly.  Accept this, or we both risk ending up with nothing.",Alice,5,
,,,Bob,5,reject
575000.0,425000.0,"Alice, we're both losing money rapidly. This is my final offer. I'm willing to compromise, but I can't offer more than this. We need to reach an agreement before it's too late.",Bob,6,
,,,Alice,6,accept
