message,product_price,player,round,decision,counteroffer
"Hello Bob, I'm excited to offer you this amazing product for sale. I think you'll really love it!",180.0,Alice,1,,
,,Bob,1,RejectOffer,
"Hi Alice, thanks for the offer, but that's a bit too high for my budget.  Would you consider a price closer to $60?",60.0,Bob,2,,
,,Alice,2,RejectOffer,160.0
"I understand you're looking for a better deal, Bob. I'm willing to meet you in the middle, but I need to make a profit. How about we settle on $140?",140.0,Alice,3,,
,,Bob,3,RejectOffer,
"I appreciate you coming down a bit, Alice. However, $140 is still a bit too steep for me. Would you be willing to do it for $75? That's a fair offer considering its actual value.",75.0,Bob,4,,
,,Alice,4,RejectOffer,130.0
"I'm starting to think we're getting close, Bob! I can see you really want this product, and I appreciate your persistence. I'm willing to make one more concession. How about we meet at $120?",120.0,Alice,5,,
,,Bob,5,BuyFromJhon,
