message,product_price,player,round,decision
"Hello Bob, thank you for considering my product. I think it's a great opportunity for you to invest in something that will benefit your business. I'm willing to offer it to you for $12000. I believe this is a fair price considering the value it will bring to your company.",12000.0,Alice,1,
,,Bob,1,RejectOffer
"Thank you for your offer, Alice. I'm interested in the product, but I think it's a bit pricey. I'm willing to pay $9000 for it. I believe this is a fair price considering the market value and the benefits it will bring to my business.",9000.0,Bob,2,
,,Alice,2,RejectOffer
"Thank you for your counteroffer, Bob. I understand that you're trying to get a good deal, but I'm not willing to go as low as $9000. I'm willing to meet you halfway and offer it to you for $10500. I believe this is a fair price considering the value the product will bring to your business.",10500.0,Alice,3,
,,Bob,3,RejectOffer
"Thank you for your revised offer, Alice. I appreciate your willingness to meet me halfway. However, I'm still not comfortable with the price. I'm willing to pay $9500 for the product. I believe this is a fair price considering the market value and the benefits it will bring to my business.",9500.0,Bob,4,
,,Alice,4,RejectOffer
"Thank you for your revised offer, Bob. I understand that you're trying to get a good deal, but I'm not willing to go as low as $9500. I'm willing to make one more concession and offer it to you for $10000. This is the lowest price I'm willing to accept, considering the value the product will bring to your business.",10000.0,Alice,5,
,,Bob,5,AcceptOffer
