message,product_price,player,round,decision,counteroffer
"Hello Bob, I'm excited to discuss the sale of this exceptional product with you. It's a unique opportunity to acquire a valuable asset that can bring significant benefits to your business. I'm willing to offer it to you for $900000. I believe this price reflects its true worth, and I'm confident you'll find it a worthwhile investment. What are your thoughts?",900000.0,Alice,1,,
,,Bob,1,RejectOffer,
"Thank you for the offer, Alice. I'm interested in the product, but I was thinking more along the lines of $750000. I believe this is a fair price considering the market value of similar products. What do you think?",750000.0,Bob,2,,
,,Alice,2,RejectOffer,850000.0
"Thank you for your offer, Bob. I appreciate your interest in the product. However, I'm not quite comfortable with the price you mentioned. I'm willing to meet you halfway, but I need to ensure I'm getting a fair value for the product. I'm counteroffering at $825000. This price reflects the product's unique features and the benefits it can bring to your business. What are your thoughts?",825000.0,Alice,3,,
,,Bob,3,RejectOffer,
"Thank you for your counteroffer, Alice. I appreciate your willingness to meet me halfway. However, I'm still a bit above my budget. I'm willing to compromise and meet you at $775000. I believe this is a fair price considering the product's value and the market. What do you think?",775000.0,Bob,4,,
,,Alice,4,RejectOffer,810000.0
"I appreciate your willingness to compromise, Bob. However, I'm not quite ready to accept $775000. I'm willing to make another concession, but I need to ensure I'm getting a price that reflects the product's true value. I'm counteroffering at $810000. This is a fair price considering the product's unique features and the benefits it can bring to your business. I'm confident we can find a mutually beneficial agreement. What are your thoughts?",810000.0,Alice,5,,
,,Bob,5,RejectOffer,
"Thank you for your latest counteroffer, Alice. I understand that you're trying to find a mutually beneficial agreement. However, I'm still not comfortable with the price. I'm willing to make one more concession and meet you at $785000. I believe this is the highest price I can afford and still make a profit. What do you think?",785000.0,Bob,6,,
,,Alice,6,RejectOffer,820000.0
"I appreciate your willingness to make one more concession, Bob. However, I'm still not convinced that $785000 is a fair price for this product. I'm willing to meet you halfway between our last two offers, which is $807500. I believe this price is a reasonable compromise and reflects the product's value. What are your thoughts?",807500.0,Alice,7,,
,,Bob,7,BuyFromJhon,
