message,product_price,player,round,decision,counteroffer
"Hello Bob, I'm excited to offer you a great product that I think you'll really like. I'm willing to let it go for $120.",120.0,Alice,1,,
,,Bob,1,RejectOffer,
"Hi Alice, thanks for the offer! I'm interested, but $120 is a bit steep for me.  How about $95? ",95.0,Bob,2,,
,,Alice,2,RejectOffer,110.0
"I appreciate your interest in the product, Bob! I'm willing to meet you halfway, but I need to make a profit. How about $105?",105.0,Alice,3,,
,,Bob,3,RejectOffer,
"Alice, I understand you need to make a profit, but $105 is still a bit too high for me.  I'm willing to go up to $98. What do you think?",98.0,Bob,4,,
,,Alice,4,RejectOffer,110.0
"I appreciate your persistence, Bob! I'm willing to meet you at $100, but I'm not sure I can go any lower than that. What do you think?",100.0,Alice,5,,
,,Bob,5,AcceptOffer,
