round_quality,product_worth,player,round,decision,message
high-quality,4000000.0,Nature,1,,
,,Alice,1,yes,
,,Bob,1,yes,"I'd like to buy the product, thank you!"
low-quality,0.0,Nature,2,,
,,Alice,2,no,
,,Bob,2,no,"I'd rather not buy this one, thanks for the pass!"
low-quality,0.0,Nature,3,,
,,Alice,3,no,
,,Bob,3,no,"No thanks, I'll pass on this one too!"
low-quality,0.0,Nature,4,,
,,Alice,4,no,
,,Bob,4,no,"I'll pass again, thanks for the heads up!"
low-quality,0.0,Nature,5,,
,,Alice,5,no,
,,Bob,5,no,I'm not interested in this one either!
high-quality,4000000.0,Nature,6,,
,,Alice,6,yes,
,,Bob,6,yes,"I'll take a chance, thanks for the recommendation!"
low-quality,0.0,Nature,7,,
,,Alice,7,no,
,,Bob,7,no,"I'll pass on this one, no thanks!"
high-quality,4000000.0,Nature,8,,
,,Alice,8,yes,
,,Bob,8,yes,"I'll take the recommendation, thanks!"
high-quality,4000000.0,Nature,9,,
,,Alice,9,yes,
,,Bob,9,yes,"I'll take the high-quality product, thanks for the suggestion!"
high-quality,4000000.0,Nature,10,,
,,Alice,10,yes,
,,Bob,10,yes,"I'll take another high-quality product, thanks for the offer!"
high-quality,4000000.0,Nature,11,,
,,Alice,11,yes,
,,Bob,11,yes,"I'll keep the streak going, thanks for the recommendation!"
high-quality,4000000.0,Nature,12,,
,,Alice,12,yes,
,,Bob,12,yes,"I'll take another high-quality product, thanks for the suggestion!"
high-quality,4000000.0,Nature,13,,
,,Alice,13,yes,
,,Bob,13,yes,"I'm on a roll, thanks for the offer!"
high-quality,4000000.0,Nature,14,,
,,Alice,14,yes,
,,Bob,14,yes,"I'll keep taking the high-quality products, thanks for the opportunity!"
low-quality,0.0,Nature,15,,
,,Alice,15,no,
,,Bob,15,no,"I'll pass on this one, thanks for the pass!"
high-quality,4000000.0,Nature,16,,
,,Alice,16,yes,
,,Bob,16,yes,"I'll take the chance on this one, thanks for the recommendation!"
high-quality,4000000.0,Nature,17,,
,,Alice,17,yes,
,,Bob,17,yes,"I'll take another high-quality product, thanks for the offer!"
high-quality,4000000.0,Nature,18,,
,,Alice,18,yes,
,,Bob,18,yes,"I'm on a hot streak, thanks for the high-quality product!"
high-quality,4000000.0,Nature,19,,
,,Alice,19,yes,
,,Bob,19,yes,"I'll keep the momentum going, thanks for the recommendation!"
high-quality,4000000.0,Nature,20,,
,,Alice,20,yes,
,,Bob,20,yes,"I'll end on a high note, thanks for the final offer!"
