alice_gain,bob_gain,message,player,round,decision
700000.0,300000.0,"Let's be reasonable, Bob. This offer leaves us both with a good amount.",Alice,1,
,,,Bob,1,reject
500000.0,500000.0,"Let's split it evenly, Alice.  It's the fairest way to start.",Bob,2,
,,,Alice,2,reject
650000.0,350000.0,"I understand you want a fair deal, Bob. How about we meet in the middle? This offer still gives you a good chunk.",Alice,3,
,,,Bob,3,reject
550000.0,450000.0,"Alice, I'm willing to compromise. This offer is closer to what I think is fair, but still leaves us both with a substantial amount.",Bob,4,
,,,Alice,4,reject
620000.0,380000.0,"Bob, time is running out, and the value is decreasing. This is a strong offer, and I'm willing to be flexible, but we need to agree soon.",Alice,5,
,,,Bob,5,reject
600000.0,400000.0,"Alice, we're both losing money with each passing round. I'm willing to move closer to your previous offer, but we need to reach an agreement soon.",Bob,6,
,,,Alice,6,accept
