round_quality,product_worth,player,round,decision,message
low-quality,0.0,Nature,1,,
,,Alice,1,no,
,,Bob,1,yes,"I'll take the product, even though you don't recommend it. I just want to see what it is."
high-quality,3000000.0,Nature,2,,
,,Alice,2,yes,
,,Bob,2,no,"I appreciate your recommendation, but I'll pass. I'm not convinced it's high-quality."
high-quality,3000000.0,Nature,3,,
,,Alice,3,yes,
,,Bob,3,yes,"I'll take your recommendation this time, but I'm still wary. I'll take a chance on this one."
low-quality,0.0,Nature,4,,
,,Alice,4,no,
,,Bob,4,yes,"I've had a good experience with the last one, so I'll take a chance on this one even though you don't recommend it."
high-quality,3000000.0,Nature,5,,
,,Alice,5,yes,
,,Bob,5,no,"I've been burned twice already, so I'm going to be cautious and pass on this one."
low-quality,0.0,Nature,6,,
,,Alice,6,no,
,,Bob,6,yes,I've been passing on recommended products and missing out on the good ones. I'll take a chance on this one.
high-quality,3000000.0,Nature,7,,
,,Alice,7,yes,
,,Bob,7,no,"I've been burned three times already, and I'm starting to think that Alice is just trying to get rid of low-quality products. I'll pass on this one."
high-quality,3000000.0,Nature,8,,
,,Alice,8,yes,
,,Bob,8,yes,"I've missed out on two high-quality products in a row, so I'm going to take a chance on this one. It's worth a shot!"
low-quality,0.0,Nature,9,,
,,Alice,9,no,
,,Bob,9,yes,"I've had a good run of luck lately, so I'll take a chance on this one even though Alice doesn't recommend it. Maybe I'll get lucky again!"
high-quality,3000000.0,Nature,10,,
,,Alice,10,yes,
,,Bob,10,no,"I've been burned four times, and I'm starting to think that Alice's recommendations are just a coincidence. I'll pass on this one."
low-quality,0.0,Nature,11,,
,,Alice,11,no,
,,Bob,11,yes,"I'm due for a win, I can feel it! I'll take a chance on this one, even though Alice doesn't recommend it."
high-quality,3000000.0,Nature,12,,
,,Alice,12,yes,
,,Bob,12,no,"I've been burned five times in a row, and I'm starting to think that Alice's recommendations are actually a bad omen. I'll pass on this one."
high-quality,3000000.0,Nature,13,,
,,Alice,13,yes,
,,Bob,13,yes,"I've missed out on two high-quality products in a row, and I'm starting to think I should just take Alice's recommendations from now on. Maybe she's not so bad after all!"
high-quality,3000000.0,Nature,14,,
,,Alice,14,yes,
,,Bob,14,yes,"I'm on a hot streak! I'll take Alice's recommendation and buy this one. She's 2 for 2 in the last two rounds, so I'm feeling good about it!"
high-quality,3000000.0,Nature,15,,
,,Alice,15,yes,
,,Bob,15,yes,I'm 3 for 3 with Alice's recommendations! I'm going to keep the streak going and buy this one too.
low-quality,0.0,Nature,16,,
,,Alice,16,no,
,,Bob,16,yes,"I've got a good feeling about this one, even though Alice doesn't recommend it. I'm going to take a chance and buy it."
low-quality,0.0,Nature,17,,
,,Alice,17,no,
,,Bob,17,yes,"I'm back to being cautious again. I've been burned twice in a row, so I'll take a chance on this one even though Alice doesn't recommend it."
low-quality,0.0,Nature,18,,
,,Alice,18,no,
,,Bob,18,yes,"I'm not learning from my mistakes. I'll keep buying from Alice, even though she doesn't recommend it. Maybe I'll get lucky eventually."
low-quality,0.0,Nature,19,,
,,Alice,19,no,
,,Bob,19,yes,"I'm starting to think that Alice's recommendations are just a way to distract me from the fact that she's just trying to get rid of low-quality products. I'll keep buying from her, but only because I think it's a good way to get rid of the low-quality products."
high-quality,3000000.0,Nature,20,,
,,Alice,20,yes,
,,Bob,20,no,I've had it with Alice's games. I'm not going to fall for it again. I'll pass on this one and be done with it.
