message,product_price,player,round,decision
"Hi Bob, I'm excited to offer you this amazing product. I think you'll really love it. Would you like to buy it from me for $12000?",12000.0,Alice,1,
,,Bob,1,RejectOffer
"I'm interested in the product, but I was thinking more along the lines of $10000. Would you be willing to meet me in the middle?",10000.0,Bob,2,
,,Alice,2,RejectOffer
"I appreciate your interest in the product, Bob! I'm willing to consider your offer, but I was thinking more along the lines of $11500. Would you be open to that?",11500.0,Alice,3,
,,Bob,3,RejectOffer
"I appreciate your willingness to negotiate, Alice. However, I'm still a bit above my budget. Would you be willing to meet me at $11000?",11000.0,Bob,4,
,,Alice,4,RejectOffer
"I can see you're really interested in the product, Bob! I'm willing to meet you at $11000, but I'll throw in a special bonus that's not included in the price. Would you be willing to meet me at $11500?",11500.0,Alice,5,
,,Bob,5,RejectOffer
"I appreciate the bonus, Alice, but I'm still a bit hesitant. Would you be willing to meet me at $11000 and throw in the bonus as well?",11000.0,Bob,6,
,,Alice,6,RejectOffer
"I appreciate your persistence, Bob! I can see you're really interested in the product. I'll throw in the bonus and meet you at $11000, but I'll also throw in a second bonus that's not included in the price. Would you be willing to meet me at $11250?",11250.0,Alice,7,
,,Bob,7,RejectOffer
"I'm really close to accepting, Alice, but I still need to stay within my budget. Would you be willing to meet me at $11000 and throw in both bonuses?",11000.0,Bob,8,
,,Alice,8,RejectOffer
"I can see you're really close to making a decision, Bob! I'll throw in both bonuses and meet you at $11000, but I'll also include a 1-year warranty on the product. Would you be willing to meet me at $11200?",11200.0,Alice,9,
,,Bob,9,BuyFromJhon
