alice_gain,bob_gain,message,player,round,decision
6000.0,4000.0,"Let's be fair, 60-40 is a good start!",Alice,1,
,,,Bob,1,reject
4500.0,5500.0,"I understand you want a larger share, but my offer is more reasonable considering the inflation. Let's be fair and end this quickly.",Bob,2,
,,,Alice,2,reject
5800.0,4200.0,"Considering the inflation, my offer is more generous than before. Let's settle this!",Alice,3,
,,,Bob,3,reject
4800.0,5200.0,"Alice, this is getting ridiculous.  My offer is the most reasonable considering the rapid inflation we both face. Let's settle this now and both get something substantial.",Bob,4,
,,,Alice,4,reject
5600.0,4400.0,"I know we're both losing value, but I still think I deserve the bigger share. This is my most generous offer yet.",Alice,5,
,,,Bob,5,accept
