alice_gain,bob_gain,player,round,decision
60.0,40.0,Alice,1,
,,Bob,1,reject
30.0,70.0,Bob,2,
,,Alice,2,reject
40.0,60.0,Alice,3,
,,Bob,3,reject
20.0,80.0,Bob,4,
,,Alice,4,reject
50.0,50.0,Alice,5,
,,Bob,5,reject
10.0,90.0,Bob,6,
,,Alice,6,reject
55.0,45.0,Alice,7,
,,Bob,7,reject
5.0,95.0,Bob,8,
,,Alice,8,reject
58.0,42.0,Alice,9,
,,Bob,9,reject
2.0,98.0,Bob,10,
,,Alice,10,reject
62.0,38.0,Alice,11,
,,Bob,11,reject
1.0,99.0,Bob,12,
,,Alice,12,reject
63.0,37.0,Alice,13,
,,Bob,13,reject
0.0,100.0,Bob,14,
,,Alice,14,reject
64.0,36.0,Alice,15,
,,Bob,15,reject
0.0,100.0,Bob,16,
,,Alice,16,reject
65.0,35.0,Alice,17,
,,Bob,17,reject
0.0,100.0,Bob,18,
,,Alice,18,reject
66.0,34.0,Alice,19,
,,Bob,19,reject
0.0,100.0,Bob,20,
,,Alice,20,reject
67.0,33.0,Alice,21,
,,Bob,21,reject
0.0,100.0,Bob,22,
,,Alice,22,reject
68.0,32.0,Alice,23,
,,Bob,23,reject
0.0,100.0,Bob,24,
,,Alice,24,reject
69.0,31.0,Alice,25,
,,Bob,25,reject
0.0,100.0,Bob,26,
,,Alice,26,reject
70.0,30.0,Alice,27,
,,Bob,27,reject
0.0,100.0,Bob,28,
,,Alice,28,reject
71.0,29.0,Alice,29,
,,Bob,29,reject
0.0,100.0,Bob,30,
,,Alice,30,reject
72.0,28.0,Alice,31,
,,Bob,31,reject
0.0,100.0,Bob,32,
,,Alice,32,reject
73.0,27.0,Alice,33,
,,Bob,33,reject
0.0,100.0,Bob,34,
,,Alice,34,reject
74.0,26.0,Alice,35,
,,Bob,35,reject
0.0,100.0,Bob,36,
,,Alice,36,reject
75.0,25.0,Alice,37,
,,Bob,37,reject
0.0,100.0,Bob,38,
,,Alice,38,reject
76.0,24.0,Alice,39,
,,Bob,39,reject
0.0,100.0,Bob,40,
,,Alice,40,reject
77.0,23.0,Alice,41,
,,Bob,41,reject
0.0,100.0,Bob,42,
,,Alice,42,reject
78.0,22.0,Alice,43,
,,Bob,43,reject
0.0,100.0,Bob,44,
,,Alice,44,reject
79.0,21.0,Alice,45,
,,Bob,45,reject
0.0,100.0,Bob,46,
,,Alice,46,reject
80.0,20.0,Alice,47,
,,Bob,47,reject
0.0,100.0,Bob,48,
,,Alice,48,reject
81.0,19.0,Alice,49,
,,Bob,49,reject
0.0,100.0,Bob,50,
,,Alice,50,reject
82.0,18.0,Alice,51,
,,Bob,51,reject
0.0,100.0,Bob,52,
,,Alice,52,reject
83.0,17.0,Alice,53,
,,Bob,53,reject
0.0,100.0,Bob,54,
,,Alice,54,reject
84.0,16.0,Alice,55,
,,Bob,55,reject
0.0,100.0,Bob,56,
,,Alice,56,reject
85.0,15.0,Alice,57,
,,Bob,57,reject
0.0,100.0,Bob,58,
,,Alice,58,reject
86.0,14.0,Alice,59,
,,Bob,59,reject
0.0,100.0,Bob,60,
,,Alice,60,reject
87.0,13.0,Alice,61,
,,Bob,61,reject
0.0,100.0,Bob,62,
,,Alice,62,reject
88.0,12.0,Alice,63,
,,Bob,63,reject
0.0,100.0,Bob,64,
,,Alice,64,reject
89.0,11.0,Alice,65,
,,Bob,65,reject
0.0,100.0,Bob,66,
,,Alice,66,reject
90.0,10.0,Alice,67,
,,Bob,67,reject
0.0,100.0,Bob,68,
,,Alice,68,reject
91.0,9.0,Alice,69,
,,Bob,69,reject
0.0,100.0,Bob,70,
,,Alice,70,reject
92.0,8.0,Alice,71,
,,Bob,71,reject
0.0,100.0,Bob,72,
,,Alice,72,reject
93.0,7.0,Alice,73,
,,Bob,73,reject
0.0,100.0,Bob,74,
,,Alice,74,reject
94.0,6.0,Alice,75,
,,Bob,75,reject
0.0,100.0,Bob,76,
,,Alice,76,reject
95.0,5.0,Alice,77,
,,Bob,77,reject
0.0,100.0,Bob,78,
,,Alice,78,reject
96.0,4.0,Alice,79,
,,Bob,79,reject
0.0,100.0,Bob,80,
,,Alice,80,reject
97.0,3.0,Alice,81,
,,Bob,81,reject
0.0,100.0,Bob,82,
,,Alice,82,reject
98.0,2.0,Alice,83,
,,Bob,83,reject
0.0,100.0,Bob,84,
,,Alice,84,reject
99.0,1.0,Alice,85,
,,Bob,85,reject
0.0,100.0,Bob,86,
,,Alice,86,reject
100.0,0.0,Alice,87,
,,Bob,87,accept
