message,product_price,player,round,decision,counteroffer
"Hi Bob, I'm interested in selling this product to you. I'm thinking of a price of $180 for it. Is that something you'd be interested in?",180.0,Alice,1,,
,,Bob,1,RejectOffer,
"Hi Alice, thanks for the offer, but $180 is a bit steep for me. Would you consider $60?",60.0,Bob,2,,
,,Alice,2,RejectOffer,160.0
"Thanks for the offer, Bob. I can do a bit better than that, but not quite that low. I can offer it to you for $140. Is that something you'd be interested in?",140.0,Alice,3,,
,,Bob,3,RejectOffer,
"I appreciate you coming down a bit, Alice. How about we meet in the middle somewhere around $100?",100.0,Bob,4,,
,,Alice,4,RejectOffer,120.0
"I can see you're willing to meet me halfway, Bob, but I was thinking more along the lines of $120. It's a good compromise, and I think you'll find it's worth it.",120.0,Alice,5,,
,,Bob,5,RejectOffer,
"Alice, I'm trying to keep this purchase under $100.  Would you be willing to come down to $110?",110.0,Bob,6,,
,,Alice,6,RejectOffer,130.0
"I'm getting close to my minimum price, Bob. I can do $125, but I'm not sure I can go any lower than that. It's a fair price, considering the product's value.",125.0,Alice,7,,
,,Bob,7,BuyFromJhon,
