alice_gain,bob_gain,message,player,round,decision
600000.0,400000.0,"Let's be fair, 60-40 is a good start",Alice,1,
,,,Bob,1,reject
450000.0,550000.0,Your cut decreases each round with inflation. Let's be realistic.,Bob,2,
,,,Alice,2,reject
580000.0,420000.0,"Still willing to compromise, but need a bit more",Alice,3,
,,,Bob,3,reject
475000.0,525000.0,This is a reasonable offer considering the inflation working against you.,Bob,4,
,,,Alice,4,reject
560000.0,440000.0,"Inflation hurts, but I still want a bigger share",Alice,5,
,,,Bob,5,reject
490000.0,510000.0,"Alice, the clock is ticking, and your potential gains are shrinking fast.  Let's settle this now.",Bob,6,
,,,Alice,6,accept
