product_price,player,round,decision
1400000.0,Alice,1,
,Bob,1,RejectOffer
1300000.0,Bob,2,
,Alice,2,RejectOffer
1380000.0,Alice,3,
,Bob,3,RejectOffer
1320000.0,Bob,4,
,Alice,4,RejectOffer
1350000.0,Alice,5,
,Bob,5,RejectOffer
1330000.0,Bob,6,
,Alice,6,RejectOffer
1340000.0,Alice,7,
,Bob,7,RejectOffer
1335000.0,Bob,8,
,Alice,8,RejectOffer
1338000.0,Alice,9,
,Bob,9,RejectOffer
1332000.0,Bob,10,
,Alice,10,RejectOffer
1335000.0,Alice,11,
,Bob,11,RejectOffer
1333000.0,Bob,12,
,Alice,12,RejectOffer
1334000.0,Alice,13,
,Bob,13,RejectOffer
1332500.0,Bob,14,
,Alice,14,RejectOffer
1333000.0,Alice,15,
,Bob,15,AcceptOffer
