alice_gain,bob_gain,message,player,round,decision
60.0,40.0,"Let's be fair, I'll take a bit more",Alice,1,
,,,Bob,1,reject
45.0,55.0,"I think a more even split is fair, given the diminishing value of the money.",Bob,2,
,,,Alice,2,reject
58.0,42.0,"Considering the inflation, I'll take a bit more this time, it's now or never!",Alice,3,
,,,Bob,3,reject
40.0,60.0,"I'm willing to give you a bit more, but let's make a deal before the money becomes worthless for both of us.",Bob,4,
,,,Alice,4,reject
55.0,45.0,"I'll take a smaller share this time, but I'm not giving up yet!",Alice,5,
,,,Bob,5,accept
