product_price,player,round,decision
200.0,Alice,1,
,Bob,1,RejectOffer
150.0,Bob,2,
,Alice,2,RejectOffer
180.0,Alice,3,
,Bob,3,RejectOffer
160.0,Bob,4,
,Alice,4,RejectOffer
170.0,Alice,5,
,Bob,5,RejectOffer
165.0,Bob,6,
,Alice,6,RejectOffer
168.0,Alice,7,
,Bob,7,RejectOffer
166.0,Bob,8,
,Alice,8,RejectOffer
167.0,Alice,9,
,Bob,9,RejectOffer
166.5,Bob,10,
,Alice,10,RejectOffer
167.2,Alice,11,
,Bob,11,RejectOffer
166.75,Bob,12,
,Alice,12,RejectOffer
167.01,Alice,13,
,Bob,13,RejectOffer
166.88,Bob,14,
,Alice,14,RejectOffer
167.001,Alice,15,
,Bob,15,RejectOffer
166.67,Bob,16,
,Alice,16,RejectOffer
166.8,Alice,17,
,Bob,17,RejectOffer
166.75,Bob,18,
,Alice,18,RejectOffer
166.85,Alice,19,
,Bob,19,RejectOffer
166.8,Bob,20,
,Alice,20,RejectOffer
166.78,Alice,21,
,Bob,21,RejectOffer
166.75,Bob,22,
,Alice,22,RejectOffer
166.76,Alice,23,
,Bob,23,RejectOffer
166.72,Bob,24,
,Alice,24,RejectOffer
166.74,Alice,25,
,Bob,25,RejectOffer
166.73,Bob,26,
,Alice,26,RejectOffer
166.735,Alice,27,
,Bob,27,RejectOffer
166.725,Bob,28,
,Alice,28,RejectOffer
166.725,Alice,29,
,Bob,29,RejectOffer
166.71,Bob,30,
,Alice,30,SellToJhon
