alice_gain,bob_gain,message,player,round,decision
60.0,40.0,"Let's split it fairly, Bob. Time is money!",Alice,1,
,,,Bob,1,reject
40.0,60.0,"I think I deserve a bit more, considering inflation is on my side!",Bob,2,
,,,Alice,2,reject
55.0,45.0,"Bob, let's be reasonable. My share is losing value fast. This offer is fair considering the circumstances.",Alice,3,
,,,Bob,3,reject
35.0,65.0,"Inflation is really taking its toll on your share, Alice. I think my offer is more than fair, considering the circumstances.",Bob,4,
,,,Alice,4,reject
50.0,50.0,"Bob, this is getting ridiculous.  Let's just split it down the middle and end this.",Alice,5,
,,,Bob,5,reject
30.0,70.0,"Alice, you're losing a significant amount of value each round. I'm willing to end the game, but I need a better offer. This is my final proposal.",Bob,6,
,,,Alice,6,accept
