message,product_price,player,round,decision,counteroffer
"Hi Bob, I'm excited to offer you an incredible opportunity to purchase this unique product. I think you'll love it! I'm willing to sell it to you for $15000. Is this something you'd be interested in?",12000.0,Alice,1,,
,,Bob,1,RejectOffer,8000.0
"I appreciate your enthusiasm for the product, but I'm on a tight budget. I'm willing to pay up to $8000 for it. Can you meet me at that price?",8000.0,Bob,2,,
,,Alice,2,RejectOffer,
"I understand that you're on a tight budget, Bob, but I have to make a profit. I can meet you halfway between the original price and your offer, so I'm willing to sell it to you for $11000. Is that something you'd be willing to consider?",11000.0,Alice,3,,
,,Bob,3,RejectOffer,9000.0
"I'm still a bit above my budget, but I'm willing to stretch a bit. I'm willing to pay $9000 for the product. Can you meet me at this price?",9000.0,Bob,4,,
,,Alice,4,RejectOffer,
"I can see you're really interested in the product, Bob, and I appreciate your willingness to stretch your budget. I'm willing to meet you at $10000, but I have to draw the line there. Is that something you'd be willing to consider?",10000.0,Alice,5,,
,,Bob,5,RejectOffer,9500.0
"I'm getting close to my limit, but I'm not quite there yet. I'm willing to pay $9500 for the product. Can you meet me at this price?",9500.0,Bob,6,,
,,Alice,6,RejectOffer,
"I can see you're really close to making a decision, Bob. I'm willing to make one more concession. I'll sell it to you for $10500, but that's as low as I'm willing to go. Is that something you'd be willing to consider?",10500.0,Alice,7,,
,,Bob,7,RejectOffer,9750.0
"I'm really trying to stay within my budget, Alice. I'm willing to pay $9750 for the product. Can you meet me at this price?",9750.0,Bob,8,,
,,Alice,8,RejectOffer,
"I'm starting to get a bit concerned that we might not meet in the middle, Bob. I'm willing to make one last concession. I'll sell it to you for $11250, but that's as low as I'm willing to go. If you're not willing to meet me at this price, I'm afraid I'll have to consider other options.",11250.0,Alice,9,,
,,Bob,9,RejectOffer,9800.0
"I'm really trying to stay within my budget, Alice. I'm willing to pay $9800 for the product. If you're not willing to meet me at this price, I'm afraid I'll have to consider buying from another seller. I'm not willing to go any higher than this.",9800.0,Bob,10,,
,,Alice,10,RejectOffer,
