message,product_price,player,round,decision,counteroffer
"Hello Bob, I'm excited to offer you this amazing product. I think you'll really love it. I'm willing to sell it to you for $180.",180.0,Alice,1,,
,,Bob,1,RejectOffer,
"Hello Alice, thanks for the offer, but that price is a bit too high for me. I'd be willing to pay $100 for the product.",100.0,Bob,2,,
,,Alice,2,RejectOffer,160.0
"I understand you're looking for a better deal, Bob. I'm willing to meet you halfway, but I need to make a profit. I can do $160, which is a fair price considering the value I know you'll get from the product.",160.0,Alice,3,,
,,Bob,3,RejectOffer,
"Alice, $160 is still a bit too steep for me. How about we settle at $110?",110.0,Bob,4,,
,,Alice,4,RejectOffer,145.0
"I'm willing to compromise, Bob, but I need to make sure I'm getting a fair price. I can do $145, which is closer to your offer but still reflects the value I know the product has.",145.0,Alice,5,,
,,Bob,5,BuyFromJhon,
