alice_gain,bob_gain,message,player,round,decision
500000.0,500000.0,"Let's split it 50/50, fair and square!",Alice,1,
,,,Bob,1,reject
400000.0,600000.0,"I'll give you a good chunk, but I'm not giving up control completely!",Bob,2,
,,,Alice,2,reject
550000.0,450000.0,"I'll give you a bit more, but don't think I'm going soft!",Alice,3,
,,,Bob,3,reject
300000.0,700000.0,"You're not getting the better deal, I'm calling the shots now!",Bob,4,
,,,Alice,4,reject
420000.0,580000.0,I'm not giving up yet! Let's meet in the middle.,Alice,5,
,,,Bob,5,accept
