alice_gain,bob_gain,message,player,round,decision
60.0,40.0,"Let's split it 60-40, a fair start!",Alice,1,
,,,Bob,1,reject
20.0,80.0,"You're starting strong, but I'll try to get more!",Bob,2,
,,,Alice,2,reject
50.0,50.0,"Let's meet in the middle, 50-50, no more haggling!",Alice,3,
,,,Bob,3,reject
45.0,55.0,You want to meet in the middle? I'll try to take a little more!,Bob,4,
,,,Alice,4,reject
55.0,45.0,"I'll give you a bit more, but not too much! You're getting close, but not quite there",Alice,5,
,,,Bob,5,reject
30.0,70.0,"You're being stingy, but I'll give you a chance to change your mind!",Bob,6,
,,,Alice,6,accept
