message,product_price,player,round,decision,counteroffer
"Hi Bob, I'm excited to offer you this product. I think it could really benefit you. How about a starting price of $14,000?",14000.0,Alice,1,,
,,Bob,1,RejectOffer,12000.0
"I appreciate your time, Alice. I'm interested in the product, but I was thinking more along the lines of $12,000. Can we meet in the middle at $13,000?",13000.0,Bob,2,,
,,Alice,2,RejectOffer,
"I understand your position, Bob, but the product is worth more to me than that.  How about we split the difference and settle at $13,500?",13500.0,Alice,3,,
,,Bob,3,RejectOffer,12500.0
"I'm still a bit hesitant, Alice. I think we can do better than that. How about we meet at $12,500?",12500.0,Bob,4,,
,,Alice,4,RejectOffer,
"Bob, I appreciate your willingness to negotiate.  To be frank,  $12,500 is cutting it a bit too close for me.  My final offer is $13,250.  I believe this is a fair compromise.",13250.0,Alice,5,,
,,Bob,5,RejectOffer,
"I'm still not comfortable with that price, Alice. I'm willing to meet you halfway between $12,000 and $13,250, which is $12,625. Can we do that?",12625.0,Bob,6,,
,,Alice,6,AcceptOffer,
