alice_gain,bob_gain,message,player,round,decision
999999.0,1.0,"I'm feeling generous, Bob.  Take the dollar and we're done.",Alice,1,
,,,Bob,1,reject
1000.0,999000.0,"Alice, my turn to be generous. Let's be realistic and end this.",Bob,2,
,,,Alice,2,reject
999990.0,10.0,"Okay, Bob, how about this? We both get a little bit more than last time.  Let's end this.",Alice,3,
,,,Bob,3,reject
20000.0,980000.0,"Alice, this is getting us nowhere. I'm making a significant concession. Let's wrap this up.",Bob,4,
,,,Alice,4,reject
990000.0,10000.0,"Bob, we're getting nowhere. Take 10,000 and we're done.  Let's be practical.",Alice,5,
,,,Bob,5,reject
100000.0,900000.0,"Alice, this back and forth is pointless. I'm taking a big step back from my previous offer to show you I'm serious about ending this. Take this deal!",Bob,6,
,,,Alice,6,accept
