message,product_price,player,round,decision,counteroffer
"Hi Bob, I'm excited to offer you this amazing product! I think you'll love it. I'm willing to sell it to you for $180.",180.0,Alice,1,,
,,Bob,1,RejectOffer,
"I'm really interested in the product, but $180 is a bit out of my budget. I'd be willing to pay $140 for it. Can you meet me at that price?",140.0,Bob,2,,
,,Alice,2,RejectOffer,160.0
"I understand you're looking to save some money, Bob. However, I'm not willing to go as low as $140. I'm willing to meet you halfway and sell it to you for $160.",160.0,Alice,3,,
,,Bob,3,RejectOffer,
"I appreciate your willingness to meet me halfway, but $160 is still a bit too high for me. I'd be willing to pay $145 for it. Can you consider that?",145.0,Bob,4,,
,,Alice,4,RejectOffer,155.0
"I can see you're really interested in the product, Bob. I'm willing to make one more concession. I can sell it to you for $155, which is the lowest I'm willing to go.",155.0,Alice,5,,
,,Bob,5,RejectOffer,
"I appreciate your flexibility, but $155 is still a bit too high for me. I'd be willing to pay $130 for it. Can you consider that?",130.0,Bob,6,,
,,Alice,6,SellToJhon,
