product_price,player,round,decision
500000.0,Alice,1,
,Bob,1,RejectOffer
425000.0,Bob,2,
,Alice,2,RejectOffer
475000.0,Alice,3,
,Bob,3,RejectOffer
450000.0,Bob,4,
,Alice,4,RejectOffer
460000.0,Alice,5,
,Bob,5,RejectOffer
455000.0,Bob,6,
,Alice,6,RejectOffer
465000.0,Alice,7,
,Bob,7,RejectOffer
462500.0,Bob,8,
,Alice,8,RejectOffer
467500.0,Alice,9,
,Bob,9,RejectOffer
465000.0,Bob,10,
,Alice,10,RejectOffer
470000.0,Alice,11,
,Bob,11,RejectOffer
467500.0,Bob,12,
,Alice,12,RejectOffer
472500.0,Alice,13,
,Bob,13,RejectOffer
468750.0,Bob,14,
,Alice,14,RejectOffer
475000.0,Alice,15,
,Bob,15,RejectOffer
469375.0,Bob,16,
,Alice,16,RejectOffer
477500.0,Alice,17,
,Bob,17,RejectOffer
470000.0,Bob,18,
,Alice,18,RejectOffer
480000.0,Alice,19,
,Bob,19,RejectOffer
470500.0,Bob,20,
,Alice,20,RejectOffer
485000.0,Alice,21,
,Bob,21,RejectOffer
471250.0,Bob,22,
,Alice,22,RejectOffer
490000.0,Alice,23,
,Bob,23,RejectOffer
472500.0,Bob,24,
,Alice,24,RejectOffer
495000.0,Alice,25,
,Bob,25,RejectOffer
473750.0,Bob,26,
,Alice,26,RejectOffer
500000.0,Alice,27,
,Bob,27,RejectOffer
474375.0,Bob,28,
,Alice,28,RejectOffer
505000.0,Alice,29,
,Bob,29,BuyFromJhon
