message,product_price,player,round,decision
"Hi Bob, I'm selling a product that I think you'll find very valuable. I'm asking for $130 for it. What do you think?",130.0,Alice,1,
,,Bob,1,RejectOffer
"I'm interested in the product, but I was thinking more along the lines of $100. Would you be willing to meet me at that price?",100.0,Bob,2,
,,Alice,2,RejectOffer
"Thanks for the offer, Bob. I understand your perspective, but the value of this product to me is quite high. How about we meet in the middle at $115?",115.0,Alice,3,
,,Bob,3,RejectOffer
"I'm not sure I'm comfortable with $115. I was thinking more along the lines of $90. I really like the product, but I'm on a tight budget.",90.0,Bob,4,
,,Alice,4,RejectOffer
"Bob, I appreciate your honesty about your budget.  How about this - I'll come down to $105, and that's my final offer. It's a steal for the value you'll get.",105.0,Alice,5,
,,Bob,5,RejectOffer
"I appreciate your persistence, but I'm really trying to stick to my budget. I'm willing to go up to $95, but that's as high as I can go. Can you meet me there?",95.0,Bob,6,
,,Alice,6,AcceptOffer
