alice_gain,bob_gain,message,player,round,decision
6000.0,4000.0,"Let's split it evenly to start with, and we can reassess later if needed.",Alice,1,
,,,Bob,1,reject
5000.0,5000.0,"Let's try for a more balanced split, considering the inflation rate.",Bob,2,
,,,Alice,2,reject
5500.0,4500.0,"I'm willing to compromise a bit more, but I think I deserve a slightly larger share given the initial proposal.",Alice,3,
,,,Bob,3,reject
4800.0,5200.0,"I'm willing to give you a slightly larger share, but I still think I deserve a bit more considering the inflation rate.",Bob,4,
,,,Alice,4,reject
5200.0,4800.0,"I'm willing to meet you in the middle, but I think this is as low as I'm willing to go. Let's see if we can find a better compromise.",Alice,5,
,,,Bob,5,reject
4900.0,5100.0,"I'm willing to compromise further, but I think I deserve a bit more considering the inflation rate. Let's try to find a more balanced split.",Bob,6,
,,,Alice,6,reject
5100.0,4900.0,"I'm getting a bit frustrated with the back-and-forth, but I'm willing to make one more concession. Let's see if we can finally find a deal.",Alice,7,
,,,Bob,7,reject
5000.0,5000.0,"I'm willing to meet you halfway, but I think this is as low as I'm willing to go. Let's try to find a compromise that works for both of us.",Bob,8,
,,,Alice,8,accept
