message,product_price,player,round,decision,counteroffer
"I'm excited to offer you this amazing product! I think it's a great opportunity for you to acquire something that's worth a lot to you. I'm willing to start with a price of $10,000. What do you think?",10000.0,Alice,1,,
,,Bob,1,RejectOffer,
"Thanks for the offer, Alice. I'm interested in the product, but $10,000 is a bit too high for me. Would you consider a lower price, perhaps around $8,500?",8500.0,Bob,2,,
,,Alice,2,RejectOffer,9500.0
"I understand that $8,500 is a bit lower than my initial price, but I'm willing to meet you halfway. I can offer it to you for $9,500. What do you think?",9500.0,Alice,3,,
,,Bob,3,RejectOffer,
"I appreciate you working with me, Alice.  How about we settle at $9,000 even? I think that's a fair price.",9000.0,Bob,4,,
,,Alice,4,RejectOffer,9600.0
"I appreciate your persistence, Bob! I'm willing to make one more concession. I can offer it to you for $9,600. This is my final offer, but I think it's still a great deal for you.",9600.0,Alice,5,,
,,Bob,5,BuyFromJhon,
