alice_gain,bob_gain,message,player,round,decision
650000.0,350000.0,"Let's be reasonable, Bob. This offer is fair and saves us both from inflation.",Alice,1,
,,,Bob,1,reject
400000.0,600000.0,"I think this is a fair split, considering the risk of inflation. Let's get this done.",Bob,2,
,,,Alice,2,reject
600000.0,400000.0,"Bob, my offer is still the most reasonable. Don't let greed push us further down the inflation spiral.",Alice,3,
,,,Bob,3,reject
300000.0,700000.0,"Alice, we're getting closer to the end, and the value of the money is dropping. I'm willing to go a bit higher, but this is my final offer.",Bob,4,
,,,Alice,4,reject
550000.0,450000.0,"Bob, this is a compromise.  Let's be sensible and end this before the money is worth even less.",Alice,5,
,,,Bob,5,accept
