message,product_price,player,round,decision,counteroffer
"Hello Bob, I'm excited to offer you this amazing product! I think you'll really love it. I'm willing to sell it to you for $200. What do you think?",200.0,Alice,1,,
,,Bob,1,RejectOffer,
"I'm interested in the product, but I was thinking more along the lines of $120. Can you meet me halfway?",120.0,Bob,2,,
,,Alice,2,RejectOffer,180.0
"I appreciate your interest in the product, Bob! I can do a bit better than that, but I need to make a profit. How about we meet at $180? It's a great deal for both of us!",180.0,Alice,3,,
,,Bob,3,RejectOffer,
"I appreciate your willingness to negotiate, Alice! However, I'm still a bit above my budget. Would you be willing to go down to $160?",160.0,Bob,4,,
,,Alice,4,RejectOffer,170.0
"I understand you're trying to stay within your budget, Bob. I can see we're getting close to a deal. I'm willing to meet you at $170, but that's as low as I can go. It's a fair price for a great product!",170.0,Alice,5,,
,,Bob,5,RejectOffer,
"I appreciate your flexibility, Alice! However, I'm still a bit above my budget. Would you be willing to go down to $165?",165.0,Bob,6,,
,,Alice,6,RejectOffer,168.0
"I'm starting to think we're really close to a deal, Bob! I can see you're serious about this product. I'm willing to meet you at $168, but that's as low as I can go. Let's finalize the deal!",168.0,Alice,7,,
,,Bob,7,RejectOffer,
"I'm getting close to giving in, Alice! But I'm still trying to stretch my budget. Would you be willing to go down to $165?",165.0,Bob,8,,
,,Alice,8,RejectOffer,168.0
"Bob, I'm starting to think you're just trying to negotiate for the sake of negotiating! I've already offered you $168, and you're asking me to go back to $165. I'm not willing to go that low. I'm sticking with my previous offer of $168. If you're not willing to meet me there, I'm afraid I'll have to sell the product to someone else.",168.0,Alice,9,,
,,Bob,9,BuyFromJhon,
