message,product_price,player,round,decision,counteroffer
"Hello Bob, I'm excited to offer you an incredible opportunity to purchase a unique and valuable product. I'm thinking of a price of $15000 for this item. I believe it's a fair price considering its quality and rarity. What are your thoughts?",15000.0,Alice,1,,
,,Bob,1,RejectOffer,
"Thank you for the offer, Alice. While I appreciate the quality and rarity of the product, $15000 is a bit outside my budget. I'm willing to pay $12000 for it. What do you think?",12000.0,Bob,2,,
,,Alice,2,RejectOffer,14000.0
"Thank you for your counteroffer, Bob. I understand that $12000 is a bit lower than my initial price, but I'm willing to meet you in the middle. I'm thinking of a price of $14000 for the product. It's a fair price considering the value it holds. What do you think?",14000.0,Alice,3,,
,,Bob,3,RejectOffer,
"Alice, I appreciate you coming down in price, but $14000 is still a bit high for me.  I'm sticking to my offer of $12000.  Let me know if that works for you.",12000.0,Bob,4,,
,,Alice,4,RejectOffer,13500.0
"I understand you're still a bit hesitant, Bob. I'm willing to make another concession. I'm thinking of a price of $13500 for the product. It's a good compromise, considering the value it holds. What do you think?",13500.0,Alice,5,,
,,Bob,5,BuyFromJhon,
