alice_gain,bob_gain,message,player,round,decision
500000.0,500000.0,"Fair split, let's get started!",Alice,1,
,,,Bob,1,reject
400000.0,600000.0,"You're starting strong, I'll try to do better",Bob,2,
,,,Alice,2,reject
550000.0,450000.0,"I'm willing to compromise, but I think I deserve a bit more",Alice,3,
,,,Bob,3,reject
450000.0,550000.0,"You're getting closer to my target, but I'm still not there",Bob,4,
,,,Alice,4,reject
525000.0,475000.0,I'm willing to give up a bit more to get this deal done,Alice,5,
,,,Bob,5,reject
475000.0,525000.0,"Getting closer, but I think I can do better than that",Bob,6,
,,,Alice,6,reject
500000.0,500000.0,"Let's meet in the middle, one more time",Alice,7,
,,,Bob,7,reject
400000.0,600000.0,"You're back to the start, I'm not going to fall for it again",Bob,8,
,,,Alice,8,reject
520000.0,480000.0,"I'm willing to give up a bit more, but I think this is my last chance",Alice,9,
,,,Bob,9,reject
480000.0,520000.0,"You're running out of chances, I'm not budging",Bob,10,
,,,Alice,10,reject
510000.0,490000.0,"This is my final offer, take it or leave it",Alice,11,
,,,Bob,11,reject
400000.0,600000.0,"This is my final offer, take it or leave it. I'm not going to negotiate further",Bob,12,
,,,Alice,12,accept
