message,product_price,player,round,decision,counteroffer
"Hi Bob, I'm excited to offer you this great product! I think you'll really love it. I'm willing to sell it to you for $110.",110.0,Alice,1,,
,,Bob,1,RejectOffer,
"Thanks for the offer, Alice. I'm interested in the product but $110 is a bit too high for me. Would you consider selling it for $90?",90.0,Bob,2,,
,,Alice,2,RejectOffer,105.0
"Thanks for your offer, Bob. I understand you're looking for a better deal, but I have to make a living. I can do $105, but that's as low as I can go.",105.0,Alice,3,,
,,Bob,3,RejectOffer,
"I appreciate you coming down a bit, Alice.  How about we meet in the middle at $97?",97.0,Bob,4,,
,,Alice,4,RejectOffer,100.0
"I'm getting close to my minimum price, Bob. I can do $100, but that's as low as I can go. I'm starting to think about selling it to someone else if we can't meet in the middle.",100.0,Alice,5,,
,,Bob,5,AcceptOffer,
