message,product_price,player,round,decision,counteroffer
"Hello Bob, I'm excited to offer you a unique product that I think you'll love. I'm willing to sell it to you for $150.",150.0,Alice,1,,
,,Bob,1,RejectOffer,
"Hi Alice, $150 is a bit more than I'm willing to spend. I'd be interested in buying your product for $80, which is my maximum budget.",80.0,Bob,2,,
,,Alice,2,RejectOffer,135.0
"I understand you're on a budget, Bob, but I'm not willing to go as low as $80. I'm willing to meet you halfway and sell it to you for $135. This is my final offer for now.",135.0,Alice,3,,
,,Bob,3,RejectOffer,
"Alice, I appreciate you meeting me halfway, but $135 is still above my budget.  I'm willing to go up to $100.  Let me know if that works for you.",100.0,Bob,4,,
,,Alice,4,RejectOffer,125.0
"I'm willing to compromise a bit more, Bob. I'm not willing to go as low as $100, but I can meet you at $125. This is my final offer for now.",125.0,Alice,5,,
,,Bob,5,BuyFromJhon,
