message,product_price,player,round,decision,counteroffer
"Hello Bob, I'm excited to offer you this amazing product. I think you'll really love it. I'm willing to let it go for $150.",150.0,Alice,1,,
,,Bob,1,RejectOffer,
"Hello Alice, thanks for offering this product! $150 seems a bit steep for me, would you consider a lower price?",60.0,Bob,2,,
,,Alice,2,RejectOffer,90.0
"I understand you think it's a bit pricey, but I've got to make a profit. I'm willing to meet you halfway, so I'm thinking $120. What do you think?",120.0,Alice,3,,
,,Bob,3,RejectOffer,
"Alice, I appreciate you coming down on the price.  How about we meet somewhere in the middle, say around $80? I think that's a fair offer.",80.0,Bob,4,,
,,Alice,4,RejectOffer,
"I appreciate your persistence, Bob, but I'm not willing to go any lower than $120. I'm willing to throw in a small discount, so I'll meet you at $115. What do you think?",115.0,Alice,5,,
,,Bob,5,BuyFromJhon,
