message,product_price,player,round,decision,counteroffer
"Hi Bob, I'm excited to offer you this great product. I think you'll really love it! I'm willing to let it go for $90.",90.0,Alice,1,,
,,Bob,1,RejectOffer,
"Thanks for the offer, Alice. I'm interested in the product, but $90 is a bit higher than I'd like to pay. How about $85?",85.0,Bob,2,,
,,Alice,2,RejectOffer,92.0
"I understand you're looking to save a bit, Bob. I'm willing to meet you halfway, but I need to make a profit. How about we settle on $92.50?",92.5,Alice,3,,
,,Bob,3,RejectOffer,
"Alice, I appreciate you meeting me halfway, but $92.50 is still a bit too high for me.  Let's try $87.50 - that's a fair compromise, and we can both walk away happy.",87.5,Bob,4,,
,,Alice,4,RejectOffer,90.0
"I'm not willing to go all the way down to $87.50, Bob. I think the product is worth more than that. How about we meet in the middle at $90, and we can call it a deal?",90.0,Alice,5,,
,,Bob,5,AcceptOffer,
