message,product_price,player,round,decision
"Hi Bob, I'm offering you my product for $10,000. It's a great deal for you, and I'm confident you'll find it very valuable. Let me know what you think!",10000.0,Alice,1,
,,Bob,1,RejectOffer
"Hi Alice, thanks for the offer. I'm interested in the product, but $10,000 is a bit too high for my budget. Would you consider $6,000? I believe that's a fair price.",6000.0,Bob,2,
,,Alice,2,RejectOffer
"Bob, I appreciate your interest but $6,000 is simply too low. I'm willing to come down to $8,500, which is still a good deal for you considering the product's value. Let's meet in the middle and make this happen.",8500.0,Alice,3,
,,Bob,3,RejectOffer
"Alice, I understand that you're making a compromise, and I appreciate that. How about we settle at $7,000?  That feels like a fair deal for both of us.",7000.0,Bob,4,
,,Alice,4,RejectOffer
"Bob, $7,000 is still too low. I'm willing to come down to $8,000, which is a fair price for both of us.  Let's make this happen.  ",8000.0,Alice,5,
,,Bob,5,AcceptOffer
