alice_gain,bob_gain,message,player,round,decision
9000.0,1000.0,Let's start with a fair offer. I'm confident we can reach an agreement!,Alice,1,
,,,Bob,1,reject
5000.0,5000.0,"Let's split it down the middle, fair and square!",Bob,2,
,,,Alice,2,reject
6000.0,4000.0,"I'm willing to compromise, but I think I deserve a bit more than half since the money is depreciating for you faster. Let's meet in the middle.",Alice,3,
,,,Bob,3,reject
4500.0,5500.0,"Considering the inflation, I think this is a fair adjustment. Let's settle on this before it's worth even less to me!",Bob,4,
,,,Alice,4,reject
5500.0,4500.0,"I understand the inflation is hitting you hard, but I'm still confident I deserve more than 4500. Let's find a middle ground.",Alice,5,
,,,Bob,5,accept
