alice_gain,bob_gain,message,player,round,decision
8000.0,2000.0,Accept this and we can split the remaining 2 rounds' worth of money evenly!,Alice,1,
,,,Bob,1,reject
5000.0,5000.0,Let's split it 50/50 and be done with it!,Bob,2,
,,,Alice,2,reject
6000.0,4000.0,Take this and we can save some time!,Alice,3,
,,,Bob,3,reject
4000.0,6000.0,"You're getting less each round, I'm not giving in yet!",Bob,4,
,,,Alice,4,reject
7000.0,3000.0,"Last chance for a decent deal, don't miss it!",Alice,5,
,,,Bob,5,reject
3000.0,7000.0,"You're getting desperate, I'm not giving up now!",Bob,6,
,,,Alice,6,reject
9000.0,1000.0,"Almost out of time, make a serious offer or I'll walk!",Alice,7,
,,,Bob,7,reject
2000.0,8000.0,"You're getting close to losing everything, don't push your luck!",Bob,8,
,,,Alice,8,reject
5000.0,5000.0,"Last chance for a fair split, don't waste it!",Alice,9,
,,,Bob,9,accept
