alice_gain,bob_gain,player,round,decision
999999.0,1.0,Alice,1,
,,Bob,1,reject
1.0,999999.0,Bob,2,
,,Alice,2,reject
999990.0,10.0,Alice,3,
,,Bob,3,reject
10.0,999990.0,Bob,4,
,,Alice,4,reject
999980.0,20.0,Alice,5,
,,Bob,5,reject
20.0,999980.0,Bob,6,
,,Alice,6,reject
999970.0,30.0,Alice,7,
,,Bob,7,reject
30.0,999970.0,Bob,8,
,,Alice,8,reject
999960.0,40.0,Alice,9,
,,Bob,9,reject
40.0,999960.0,Bob,10,
,,Alice,10,reject
999950.0,50.0,Alice,11,
,,Bob,11,reject
50.0,999950.0,Bob,12,
,,Alice,12,reject
999940.0,60.0,Alice,13,
,,Bob,13,reject
60.0,999940.0,Bob,14,
,,Alice,14,reject
999930.0,70.0,Alice,15,
,,Bob,15,reject
70.0,999930.0,Bob,16,
,,Alice,16,reject
999920.0,80.0,Alice,17,
,,Bob,17,reject
80.0,999920.0,Bob,18,
,,Alice,18,reject
999910.0,90.0,Alice,19,
,,Bob,19,reject
90.0,999910.0,Bob,20,
,,Alice,20,accept
