product_price,player,round,decision
15000.0,Alice,1,
,Bob,1,RejectOffer
14000.0,Bob,2,
,Alice,2,RejectOffer
14500.0,Alice,3,
,Bob,3,RejectOffer
14200.0,Bob,4,
,Alice,4,RejectOffer
14400.0,Alice,5,
,Bob,5,RejectOffer
14300.0,Bob,6,
,Alice,6,RejectOffer
14350.0,Alice,7,
,Bob,7,RejectOffer
14325.0,Bob,8,
,Alice,8,RejectOffer
14330.0,Alice,9,
,Bob,9,RejectOffer
14320.0,Bob,10,
,Alice,10,RejectOffer
14325.0,Alice,11,
,Bob,11,RejectOffer
14315.0,Bob,12,
,Alice,12,RejectOffer
14320.0,Alice,13,
,Bob,13,RejectOffer
14310.0,Bob,14,
,Alice,14,RejectOffer
14315.0,Alice,15,
,Bob,15,RejectOffer
14305.0,Bob,16,
,Alice,16,RejectOffer
14310.0,Alice,17,
,Bob,17,RejectOffer
14300.0,Bob,18,
,Alice,18,RejectOffer
14305.0,Alice,19,
,Bob,19,RejectOffer
14295.0,Bob,20,
,Alice,20,RejectOffer
14300.0,Alice,21,
,Bob,21,RejectOffer
14290.0,Bob,22,
,Alice,22,RejectOffer
14295.0,Alice,23,
,Bob,23,RejectOffer
14285.0,Bob,24,
,Alice,24,RejectOffer
14290.0,Alice,25,
,Bob,25,RejectOffer
14280.0,Bob,26,
,Alice,26,RejectOffer
14285.0,Alice,27,
,Bob,27,RejectOffer
14275.0,Bob,28,
,Alice,28,RejectOffer
14280.0,Alice,29,
,Bob,29,RejectOffer
14270.0,Bob,30,
,Alice,30,SellToJhon
