message,product_price,player,round,decision
I'm excited to offer you this incredible product! It's a rare opportunity to own something truly unique. I'm willing to let it go for $1200000. What do you think?,1200000.0,Alice,1,
,,Bob,1,RejectOffer
"I'm interested in the product, but I think $1200000 is a bit steep. I'm willing to pay $900000 for it. Can you consider my offer?",900000.0,Bob,2,
,,Alice,2,RejectOffer
"I understand you're looking for a good deal, but I have to make a living. I'm willing to meet you halfway. I can offer it to you for $1050000. That's the lowest I can go.",1050000.0,Alice,3,
,,Bob,3,RejectOffer
"I appreciate your willingness to meet me halfway, but I'm still a bit above my budget. I'm willing to pay $950000 for the product. Can you consider my offer?",950000.0,Bob,4,
,,Alice,4,RejectOffer
"I'm starting to think you're really interested in this product, but you're still not willing to meet my minimum price. I can see you're trying to get a good deal, so I'll make one last offer. I'll sell it to you for $1050000, but that's as low as I can go. Take it or leave it.",1050000.0,Alice,5,
,,Bob,5,BuyFromJhon
