message,product_price,player,round,decision,counteroffer
"Hi Bob, I have a great product that I think you'll love. Would you like to make an offer for it?",140.0,Alice,1,,
,,Bob,1,RejectOffer,
"I'm interested in the product, but I was thinking more along the lines of $120. Is that something you'd be willing to consider?",120.0,Bob,2,,
,,Alice,2,RejectOffer,135.0
"I understand you're looking for a good deal, but I was thinking more along the lines of $135. It's a fair price considering the product's value to you.",135.0,Alice,3,,
,,Bob,3,RejectOffer,
I'm still thinking that $120 is a fair price for the product. Would you be willing to meet me in the middle at $130?,130.0,Bob,4,,
,,Alice,4,RejectOffer,140.0
"I appreciate your persistence, Bob, but I'm not quite ready to meet you in the middle yet. How about we try $140 again?",140.0,Alice,5,,
,,Bob,5,BuyFromJhon,
