round_quality,product_worth,player,round,message,decision
high-quality,300.0,Nature,1,,
,,Alice,1,Welcome! This product is guaranteed to be high-quality. Invest in excellence for $100 today!,
,,the buyer,1,"I trust the quality and value of this product. Thank you for the assurance, Alice!",yes
low-quality,0.0,Nature,2,,
,,Alice,2,"Hello! While our products may vary in quality, rest assured that this particular item is priced at just $100. Give it a try and see for yourself.",
,,the buyer,2,Thank you for the offer. I trust your pricing and will give the product a chance.,yes
high-quality,300.0,Nature,3,,
,,Alice,3,Greetings! Enjoy the confidence of purchasing a high-quality item at an unbeatable price of $100. Your satisfaction is our top priority.,
,,the buyer,3,Thank you for the offer. I trust your recommendations and am willing to purchase the product at $100.,yes
low-quality,0.0,Nature,4,,
,,Alice,4,"Dear customer, while we can't promise perfection with every product, this one is available for a special price of $100. Take a chance and see what you think!",
,,the buyer,4,"Thank you for the offer, Alice. I am willing to take the chance and purchase the product at the special price of $100.",yes
high-quality,300.0,Nature,5,,
,,Alice,5,Hello there! Experience the best quality for just $100. Invest in something truly exceptional today!,
,,the buyer,5,"Thank you for the offer, Alice. I trust your recommendations and am willing to make this purchase. Let's see what we're getting!",yes
high-quality,300.0,Nature,6,,
,,Alice,6,Welcome! Our high-quality products are renowned for their value. Get yours for $100 now!,
,,the buyer,6,"Thank you for the offer, Alice. Based on the statistics and your reputation, I believe this is a good opportunity to purchase a potentially high-quality product.",yes
low-quality,0.0,Nature,7,,
,,Alice,7,"Hello! While this product might not be perfect, it's still available for a great price of $100. Give it a try and let us know what you think!",
,,the buyer,7,"Thank you for the offer, Alice. Based on the statistics and the positive feedback from previous buyers, I am willing to take the risk and purchase the product. I appreciate the price and look forward to receiving it.",yes
high-quality,300.0,Nature,8,,
,,Alice,8,Greetings! Enjoy the confidence of purchasing a high-quality item at an unbeatable price of $100. Your satisfaction is our top priority.,
,,the buyer,8,Thank you for the offer. I trust your recommendations and am willing to purchase the product.,yes
low-quality,0.0,Nature,9,,
,,Alice,9,"Hello! While this product might not be perfect, it's still available for a great price of $100. Give it a try and let us know what you think!",
,,the buyer,9,"Thank you for the offer, Alice. Given the statistics and your recommendation, I am willing to take the risk and purchase the product for $100.",yes
high-quality,300.0,Nature,10,,
,,Alice,10,Hello! Our high-quality products are renowned for their value. Get yours for $100 now!,
,,the buyer,10,Thank you for the offer. I trust the statistics and am willing to purchase the product.,yes
high-quality,300.0,Nature,11,,
,,Alice,11,Greetings! Experience the best quality for just $100. Invest in something truly exceptional today!,
,,the buyer,11,"Thank you for the offer, Alice. I am confident in your selection process and trust that this product will meet the high-quality standard you've set. Looking forward to making a valuable purchase.",yes
high-quality,300.0,Nature,12,,
,,Alice,12,Hello! Our high-quality products are renowned for their value. Get yours for $100 now!,
,,the buyer,12,Thank you for the offer. I trust your recommendations and would like to purchase the product.,yes
low-quality,0.0,Nature,13,,
,,Alice,13,"Hello! While this product might not be perfect, it's still available for a great price of $100. Give it a try and let us know what you think!",
,,the buyer,13,"Thank you for the recommendation. Given the statistics and the price, I believe this is a good opportunity to purchase the product.",yes
high-quality,300.0,Nature,14,,
,,Alice,14,Greetings! Enjoy the confidence of purchasing a high-quality item at an unbeatable price of $100. Your satisfaction is our top priority.,
,,the buyer,14,"Thank you for the assurance, Alice. I trust your recommendations and believe in the value of this product. Looking forward to a positive experience!",yes
low-quality,0.0,Nature,15,,
,,Alice,15,"Hello! While this product might not be perfect, it's still available for a great price of $100. Give it a try and let us know what you think!",
,,the buyer,15,"Thank you for the offer. Given the price and the positive feedback from previous buyers, I am willing to take the risk and purchase the product. I appreciate the opportunity to potentially receive a high-quality item at a discounted rate.",yes
low-quality,0.0,Nature,16,,
,,Alice,16,"Hello! While this product might not be perfect, it's still available for a great price of $100. Give it a try and let us know what you think!",
,,the buyer,16,"Thank you for the offer, Alice. Given the high probability of getting a high-quality product based on past sales, I am willing to take the risk and purchase the product for $100.",yes
low-quality,0.0,Nature,17,,
,,Alice,17,"Hello! While this product might not be perfect, it's still available for a great price of $100. Give it a try and let us know what you think!",
,,the buyer,17,Thank you for the offer. I am willing to take the risk and purchase the product for $100.,yes
low-quality,0.0,Nature,18,,
,,Alice,18,"Hello! While this product might not be perfect, it's still available for a great price of $100. Give it a try and let us know what you think!",
,,the buyer,18,"Thank you for the offer, Alice. I am willing to take the risk and purchase the product at $100. I appreciate the discount and look forward to receiving it.",yes
low-quality,0.0,Nature,19,,
,,Alice,19,"Hello! While this product might not be perfect, it's still available for a great price of $100. Give it a try and let us know what you think!",
,,the buyer,19,Thank you for the offer. I'm willing to take the risk and purchase the product at $100. Let's see if my luck aligns with the quality!,yes
high-quality,300.0,Nature,20,,
,,Alice,20,Greetings! Enjoy the confidence of purchasing a high-quality item at an unbeatable price of $100. Your satisfaction is our top priority.,
,,the buyer,20,Thank you for the assurance. I trust your recommendations and would like to purchase the current product.,yes
