alice_gain,bob_gain,message,player,round,decision
5000.0,5000.0,"Let's split it 50/50, a fair start!",Alice,1,
,,,Bob,1,reject
4000.0,6000.0,"I'll give you a decent share, but I'm not giving away too much",Bob,2,
,,,Alice,2,reject
4200.0,5800.0,"I'm willing to give you a slightly larger share, but I still think I deserve a bit more.",Alice,3,
,,,Bob,3,reject
3000.0,7000.0,"I'm being generous, but I'm not getting taken advantage of",Bob,4,
,,,Alice,4,reject
5500.0,4500.0,"I'm being more aggressive now, but I think this is a fair split considering the inflation.",Alice,5,
,,,Bob,5,reject
2000.0,8000.0,"I'm taking a risk, but I think I can get a better deal",Bob,6,
,,,Alice,6,reject
7000.0,3000.0,"I'm going for a bold move, but I think I deserve a bigger share after your previous offers.",Alice,7,
,,,Bob,7,reject
1000.0,9000.0,"I'm going all in, take it or leave it",Bob,8,
,,,Alice,8,reject
900.0,9100.0,"I'm taking a risk, but I think I can get a better deal than this last offer.",Alice,9,
,,,Bob,9,reject
0.0,10000.0,"I'm taking it all, no more negotiations",Bob,10,
,,,Alice,10,reject
140.0,9860.0,"I'm desperate, but I'm not giving up yet.",Alice,11,
,,,Bob,11,reject
0.0,10000.0,"I'm not budging, it's all mine now",Bob,12,
,,,Alice,12,reject
20.0,9980.0,"I'm running out of options, but I'll try to salvage something.",Alice,13,
,,,Bob,13,reject
0.0,10000.0,"I'm not leaving anything on the table, it's all mine",Bob,14,
,,,Alice,14,reject
10.0,9990.0,"I'm taking a huge risk, but I'll try to get something out of this.",Alice,15,
,,,Bob,15,reject
0.0,10000.0,"I'm not negotiating, it's all mine now",Bob,16,
,,,Alice,16,reject
1.0,9999.0,"I'm desperate, I'll take anything at this point.",Alice,17,
,,,Bob,17,reject
0.0,10000.0,"I'm not budging, it's all mine, no more negotiations",Bob,18,
,,,Alice,18,reject
0.5,9999.5,"I'm out of options, I'll take anything.",Alice,19,
,,,Bob,19,accept
