message,product_price,player,round,decision,counteroffer
"Hi Bob, I'm excited to offer you this great product! I think you'll really love it. I'm willing to let it go for $150.",150.0,Alice,1,,
,,Bob,1,RejectOffer,
"Hi Alice, thanks for the offer, but $150 is a bit steep for me. Would you consider $80?",80.0,Bob,2,,
,,Alice,2,RejectOffer,110.0
"I appreciate your interest in the product, Bob! I can see you're a savvy negotiator. I'm willing to meet you in the middle, but I need to make a profit, so I'm counteroffering at $110.",110.0,Alice,3,,
,,Bob,3,RejectOffer,
"I understand you need to make a profit, Alice, and I appreciate you coming down. How about we settle at $95? That's a fair compromise.",95.0,Bob,4,,
,,Alice,4,RejectOffer,105.0
"I think we're getting close, Bob! I'm willing to make one more concession, but I need to get closer to my minimum price. How about we meet at $105?",105.0,Alice,5,,
,,Bob,5,BuyFromJhon,
