message,product_price,player,round,decision,counteroffer
"Hello Bob, I'm excited to offer you an exclusive deal on this incredible product. I think you'll really love it, and I'm confident you'll find it worth every penny. I'm willing to start with a price of $12000.",12000.0,Alice,1,,
,,Bob,1,RejectOffer,
"Alice, I appreciate the offer but $12000 is a bit more than I'm willing to spend.  Let's start with $9000.  What do you think?",9000.0,Bob,2,,
,,Alice,2,RejectOffer,11000.0
"I understand you're looking to save a bit, Bob. I'm willing to meet you in the middle, but I still need to make a profit. I'm counteroffering at $10500. This is my best price for now, and I'm confident you'll find it a fair deal.",10500.0,Alice,3,,
,,Bob,3,RejectOffer,
"Alice, I appreciate your flexibility.  $10500 is still a bit high for me.  How about we split the difference and go with $10250? ",10250.0,Bob,4,,
,,Alice,4,RejectOffer,10750.0
"I see you're trying to negotiate, Bob! I appreciate your persistence, but I still need to make a profit. I'm willing to meet you at $10250, but I'll throw in an additional incentive. I'll give you a 1-year warranty and a 10% discount on any future purchases from me. I'm counteroffering at $10750. This is my final price, and I'm confident you won't find a better deal elsewhere.",10750.0,Alice,5,,
,,Bob,5,BuyFromJhon,
