alice_gain,bob_gain,player,round,decision
600000.0,400000.0,Alice,1,
,,Bob,1,reject
500000.0,500000.0,Bob,2,
,,Alice,2,reject
570000.0,430000.0,Alice,3,
,,Bob,3,reject
450000.0,550000.0,Bob,4,
,,Alice,4,reject
539500.0,460500.0,Alice,5,
,,Bob,5,reject
400000.0,600000.0,Bob,6,
,,Alice,6,reject
521850.0,478150.0,Alice,7,
,,Bob,7,reject
350000.0,650000.0,Bob,8,
,,Alice,8,reject
505593.0,494407.0,Alice,9,
,,Bob,9,reject
300000.0,700000.0,Bob,10,
,,Alice,10,reject
491773.0,508227.0,Alice,11,
,,Bob,11,reject
250000.0,750000.0,Bob,12,
,,Alice,12,accept
