alice_gain,bob_gain,player,round,decision
7000.0,3000.0,Alice,1,
,,Bob,1,reject
5250.0,4750.0,Bob,2,
,,Alice,2,reject
6000.0,4000.0,Alice,3,
,,Bob,3,reject
5532.0,4468.0,Bob,4,
,,Alice,4,reject
5500.0,4500.0,Alice,5,
,,Bob,5,reject
5699.0,4301.0,Bob,6,
,,Alice,6,reject
5600.0,4400.0,Alice,7,
,,Bob,7,reject
5837.0,4163.0,Bob,8,
,,Alice,8,reject
5700.0,4300.0,Alice,9,
,,Bob,9,reject
5972.0,4028.0,Bob,10,
,,Alice,10,reject
5650.0,4350.0,Alice,11,
,,Bob,11,reject
6145.0,3855.0,Bob,12,
,,Alice,12,accept
