alice_gain,bob_gain,message,player,round,decision
60.0,40.0,"Let's start with a fair offer, Bob. I take a bit more to compensate for the faster inflation.",Alice,1,
,,,Bob,1,reject
55.0,45.0,"Your inflation is much higher Alice, let's be a bit more realistic.",Bob,2,
,,,Alice,2,reject
58.0,42.0,"I understand your point Bob, but I still need a larger share to account for the risk. This offer is a compromise.",Alice,3,
,,,Bob,3,reject
53.0,47.0,"Time is running out Alice, and this seems like a fair deal considering the circumstances.",Bob,4,
,,,Alice,4,reject
56.0,44.0,"Bob, we're running out of time. This offer is a compromise to ensure we both walk away with something.",Alice,5,
,,,Bob,5,accept
