message,product_price,player,round,decision,counteroffer
"Hello Bob, I'm excited to show you this amazing product! I think you'll love it. Would you like to make an offer for it?",15000.0,Alice,1,,
,,Bob,1,RejectOffer,
"Alice, I appreciate your offer but $15000 is a bit higher than my budget.  I'm willing to pay $10000 for the product, given its value to me. What do you think?",10000.0,Bob,2,,
,,Alice,2,RejectOffer,12000.0
"I appreciate your offer, Bob, but I was thinking more along the lines of $12000. I'm willing to meet you halfway, though. How about we settle on $12000?",12000.0,Alice,3,,
,,Bob,3,RejectOffer,
"Alice, while I appreciate your willingness to negotiate,  $12000 is still a bit steep for me.  Let's split the difference - $11000.  I'm confident this is a fair price for both of us.",11000.0,Bob,4,,
,,Alice,4,RejectOffer,12500.0
"I see you're a tough negotiator, Bob! I'm willing to meet you halfway again, but I need to make a bit more than that. How about we settle on $12500?",12500.0,Alice,5,,
,,Bob,5,RejectOffer,
"Alice, I understand you need to make a profit, but $12500 is still a bit high for me.  How about we settle at $11500?  This would be a good compromise for both of us.",11500.0,Bob,6,,
,,Alice,6,RejectOffer,13000.0
"I appreciate your persistence, Bob! I'm willing to make one more concession, but I need to make sure I'm getting a good deal. How about we meet at $13000?",13000.0,Alice,7,,
,,Bob,7,BuyFromJhon,
