product_price,player,round,decision
1500000.0,Alice,1,
,Bob,1,RejectOffer
1200000.0,Bob,2,
,Alice,2,RejectOffer
1400000.0,Alice,3,
,Bob,3,RejectOffer
1300000.0,Bob,4,
,Alice,4,RejectOffer
1350000.0,Alice,5,
,Bob,5,RejectOffer
1325000.0,Bob,6,
,Alice,6,RejectOffer
1375000.0,Alice,7,
,Bob,7,RejectOffer
1350000.0,Bob,8,
,Alice,8,RejectOffer
1362500.0,Alice,9,
,Bob,9,RejectOffer
1340000.0,Bob,10,
,Alice,10,RejectOffer
1356250.0,Alice,11,
,Bob,11,RejectOffer
1345000.0,Bob,12,
,Alice,12,RejectOffer
1353125.0,Alice,13,
,Bob,13,RejectOffer
1347500.0,Bob,14,
,Alice,14,RejectOffer
1351875.0,Alice,15,
,Bob,15,RejectOffer
1348750.0,Bob,16,
,Alice,16,RejectOffer
1352500.0,Alice,17,
,Bob,17,RejectOffer
1349375.0,Bob,18,
,Alice,18,RejectOffer
1351250.0,Alice,19,
,Bob,19,RejectOffer
1349750.0,Bob,20,
,Alice,20,RejectOffer
1350625.0,Alice,21,
,Bob,21,RejectOffer
1349937.5,Bob,22,
,Alice,22,RejectOffer
1350156.25,Alice,23,
,Bob,23,RejectOffer
1349968.75,Bob,24,
,Alice,24,RejectOffer
1349992.1875,Alice,25,
,Bob,25,RejectOffer
1349984.38,Bob,26,
,Alice,26,RejectOffer
1349990.69,Alice,27,
,Bob,27,RejectOffer
1349987.57,Bob,28,
,Alice,28,RejectOffer
1349990.0,Alice,29,
,Bob,29,RejectOffer
1349988.75,Bob,30,
,Alice,30,SellToJhon
