message,product_price,player,round,decision
"Hello Bob, I'm excited to show you this amazing product! I think you'll really love it.",150.0,Alice,1,
,,Bob,1,RejectOffer
"Thanks for the offer Alice, but $150 is a bit high for me. I'm willing to pay $100 for it. Let me know what you think.",100.0,Bob,2,
,,Alice,2,RejectOffer
"I understand your concerns, Bob. I'm willing to meet you halfway. How about we settle on $125?",125.0,Alice,3,
,,Bob,3,RejectOffer
"Alice, I appreciate you coming down, but $125 is still a bit too high for me. I'm sticking with my offer of $100. If you're not willing to go lower, I'm going to have to go with John's offer.",100.0,Bob,4,
,,Alice,4,RejectOffer
"I understand you're trying to get the best deal, Bob. I'm willing to go a bit lower. How about we meet at $115?",115.0,Alice,5,
,,Bob,5,RejectOffer
"Alice, I appreciate you being willing to negotiate, but $115 is still a little too high for me. I'm willing to go up to $110. If you're not willing to meet me there, I'm going to have to go with John's offer.",110.0,Bob,6,
,,Alice,6,RejectOffer
"I'm getting close to your offer, Bob! I'm willing to meet you at $112.50. That's the lowest I can go.",112.5,Alice,7,
,,Bob,7,AcceptOffer
