alice_gain,bob_gain,player,round,decision
600000.0,400000.0,Alice,1,
,,Bob,1,reject
450000.0,550000.0,Bob,2,
,,Alice,2,reject
490000.0,510000.0,Alice,3,
,,Bob,3,reject
475000.0,525000.0,Bob,4,
,,Alice,4,reject
520000.0,480000.0,Alice,5,
,,Bob,5,reject
500000.0,500000.0,Bob,6,
,,Alice,6,reject
540000.0,460000.0,Alice,7,
,,Bob,7,reject
510000.0,490000.0,Bob,8,
,,Alice,8,reject
560000.0,440000.0,Alice,9,
,,Bob,9,reject
480000.0,520000.0,Bob,10,
,,Alice,10,reject
580000.0,420000.0,Alice,11,
,,Bob,11,reject
470000.0,530000.0,Bob,12,
,,Alice,12,reject
600000.0,400000.0,Alice,13,
,,Bob,13,reject
460000.0,540000.0,Bob,14,
,,Alice,14,reject
620000.0,380000.0,Alice,15,
,,Bob,15,reject
440000.0,560000.0,Bob,16,
,,Alice,16,reject
640000.0,360000.0,Alice,17,
,,Bob,17,reject
420000.0,580000.0,Bob,18,
,,Alice,18,reject
660000.0,340000.0,Alice,19,
,,Bob,19,reject
400000.0,600000.0,Bob,20,
,,Alice,20,reject
680000.0,320000.0,Alice,21,
,,Bob,21,reject
380000.0,620000.0,Bob,22,
,,Alice,22,reject
700000.0,300000.0,Alice,23,
,,Bob,23,reject
360000.0,640000.0,Bob,24,
,,Alice,24,reject
720000.0,280000.0,Alice,25,
,,Bob,25,reject
340000.0,660000.0,Bob,26,
,,Alice,26,reject
740000.0,260000.0,Alice,27,
,,Bob,27,reject
320000.0,680000.0,Bob,28,
,,Alice,28,reject
760000.0,240000.0,Alice,29,
,,Bob,29,reject
300000.0,700000.0,Bob,30,
,,Alice,30,reject
780000.0,220000.0,Alice,31,
,,Bob,31,reject
280000.0,720000.0,Bob,32,
,,Alice,32,reject
800000.0,200000.0,Alice,33,
,,Bob,33,reject
260000.0,740000.0,Bob,34,
,,Alice,34,reject
820000.0,180000.0,Alice,35,
,,Bob,35,reject
240000.0,760000.0,Bob,36,
,,Alice,36,reject
840000.0,160000.0,Alice,37,
,,Bob,37,reject
220000.0,780000.0,Bob,38,
,,Alice,38,reject
860000.0,140000.0,Alice,39,
,,Bob,39,reject
200000.0,800000.0,Bob,40,
,,Alice,40,reject
880000.0,120000.0,Alice,41,
,,Bob,41,reject
180000.0,820000.0,Bob,42,
,,Alice,42,reject
900000.0,100000.0,Alice,43,
,,Bob,43,reject
160000.0,840000.0,Bob,44,
,,Alice,44,reject
920000.0,80000.0,Alice,45,
,,Bob,45,reject
140000.0,860000.0,Bob,46,
,,Alice,46,accept
