message,product_price,player,round,decision,counteroffer
"Hi Bob, I have a great product that I think you'll really like. I'm willing to sell it to you for $150.",150.0,Alice,1,,
,,Bob,1,RejectOffer,
"Hi Alice, thanks for the offer, but $150 is a bit too high for me. Would you consider $80?",80.0,Bob,2,,
,,Alice,2,RejectOffer,135.0
"I appreciate your interest in the product, Bob. I can do better than $80, but I'm not willing to go as low as $135. How about we meet in the middle at $115?",115.0,Alice,3,,
,,Bob,3,RejectOffer,
"I understand that the product has value, Alice. How about we settle at $95? That's a fair compromise.",95.0,Bob,4,,
,,Alice,4,RejectOffer,110.0
"I'm glad you're still interested in the product, Bob. I can do $105, but I think it's getting close to the minimum I'm willing to sell for. Can you meet me there?",105.0,Alice,5,,
,,Bob,5,BuyFromJhon,
