alice_gain,bob_gain,message,player,round,decision
5000.0,5000.0,"Let's split it 50/50, a fair start!",Alice,1,
,,,Bob,1,reject
4000.0,6000.0,"I'll give you a bit less, but still a fair deal!",Bob,2,
,,,Alice,2,reject
4500.0,5500.0,"I'll give you a bit more, but I'm still not sure it's fair",Alice,3,
,,,Bob,3,reject
3800.0,6200.0,"I'll give you even less, but it's the best I can do",Bob,4,
,,,Alice,4,reject
4200.0,5800.0,"I'll give you a bit more, but I think this is my final offer",Alice,5,
,,,Bob,5,reject
3400.0,6600.0,"This is my last offer, take it or leave it!",Bob,6,
,,,Alice,6,reject
4000.0,6000.0,"I'm not budging further, this is my final offer",Alice,7,
,,,Bob,7,accept
