alice_gain,bob_gain,player,round,decision
700000.0,300000.0,Alice,1,
,,Bob,1,reject
600000.0,400000.0,Bob,2,
,,Alice,2,reject
630000.0,370000.0,Alice,3,
,,Bob,3,reject
550000.0,450000.0,Bob,4,
,,Alice,4,reject
585900.0,414100.0,Alice,5,
,,Bob,5,reject
480000.0,520000.0,Bob,6,
,,Alice,6,reject
524295.0,475705.0,Alice,7,
,,Bob,7,reject
410000.0,590000.0,Bob,8,
,,Alice,8,reject
462105.0,537895.0,Alice,9,
,,Bob,9,reject
340000.0,660000.0,Bob,10,
,,Alice,10,reject
410095.0,589905.0,Alice,11,
,,Bob,11,reject
270000.0,730000.0,Bob,12,
,,Alice,12,accept
