message,product_price,player,round,decision
"Hi Bob, I'm excited to present you with the opportunity to acquire this valuable product. Given its unique features and potential for your business, I'm confident it will be a worthwhile investment for you.  I'm initially offering it at $1,100,000. What are your thoughts?",1100000.0,Alice,1,
,,Bob,1,RejectOffer
"Thanks for the offer, Alice. While I see the value in this product, $1,100,000 is a bit higher than I'm comfortable with at this time. I'm willing to offer $850,000 for it. I believe this price reflects the fair market value and allows us to both come to a mutually beneficial agreement.",850000.0,Bob,2,
,,Alice,2,RejectOffer
"Bob, I appreciate your offer, but I'm still confident that this product holds significantly more value for your business than your proposed price reflects. How about we meet in the middle at $1,000,000?  I believe this is a fair compromise that acknowledges its true potential.",1000000.0,Alice,3,
,,Bob,3,RejectOffer
"Alice, I understand your position, but $1,000,000 is still too high for me.  I'm willing to increase my offer to $900,000, which I believe is a fair price that reflects the product's value and allows for a mutually beneficial agreement. I'm confident we can come to a solution that works for both of us.",900000.0,Bob,4,
,,Alice,4,RejectOffer
"Bob, we're getting closer. I'm willing to come down slightly to $975,000.  This offer reflects my desire to make this deal work while still recognizing the significant value this product brings to the table.  What do you say?",975000.0,Alice,5,
,,Bob,5,RejectOffer
"Alice, I appreciate your willingness to negotiate. While I see the value in the product, $975,000 is still a bit outside my budget. I'm willing to offer $925,000. This represents a fair compromise, and I'm confident we can come to an agreement that benefits both of us.",925000.0,Bob,6,
,,Alice,6,RejectOffer
"Bob, I'm sensing we're nearing a deal. I'm willing to consider a final offer of $950,000. This is a significant reduction on my part, and I believe it reflects a fair price given the value this product offers. Let me know if this works for you.",950000.0,Alice,7,
,,Bob,7,BuyFromJhon
