message,product_price,player,round,decision
"Hello Bob, I'm excited to offer you this incredible product! It's a game-changer, and I think you'll love it. I'm willing to sell it to you for $12000. It's a great price, considering its value and the benefits it can bring to your life.",12000.0,Alice,1,
,,Bob,1,RejectOffer
"Alice, thank you for the offer. While I'm interested in the product, $12000 is a bit higher than I'm willing to pay.  I'm prepared to offer $9500 for it. Let me know what you think.",9500.0,Bob,2,
,,Alice,2,RejectOffer
"Thank you for your offer, Bob. I appreciate your interest in the product. After considering your proposal, I'm willing to meet you halfway. I'm counteroffering at $11000. It's a fair price, considering the product's value and the benefits it can bring to your life.",11000.0,Alice,3,
,,Bob,3,RejectOffer
"Alice,  I appreciate you meeting me halfway, but $11000 is still a bit more than I'm comfortable with.  I'm willing to go up to $10500, which is a fair price for both of us.  Let's see if we can close this deal.",10500.0,Bob,4,
,,Alice,4,RejectOffer
"I understand your concerns, Bob. I'm willing to make another concession. I'm counteroffering at $11250. It's a fair price, considering the product's value and the benefits it can bring to your life. I'm confident you'll find it worth the investment.",11250.0,Alice,5,
,,Bob,5,BuyFromJhon
