alice_gain,bob_gain,message,player,round,decision
950000.0,50000.0,Let's end this quickly. A small amount for you now is better than nothing later.,Alice,1,
,,,Bob,1,reject
100000.0,900000.0,"I'm taking a risk, but I'm confident I can get a better deal for myself. Let's see how this plays out.",Bob,2,
,,,Alice,2,reject
900000.0,100000.0,"I'm feeling generous, but this is my final offer. Take it or leave it.",Alice,3,
,,,Bob,3,reject
200000.0,800000.0,This is a fair offer for both of us. Let's split the difference and be done with it.,Bob,4,
,,,Alice,4,reject
850000.0,150000.0,"Time is running out, Bob.  This is a very reasonable offer considering the circumstances.",Alice,5,
,,,Bob,5,reject
300000.0,700000.0,"I'm willing to make a concession, but this is my final offer.  Let's not let our greed ruin this for both of us.",Bob,6,
,,,Alice,6,reject
800000.0,200000.0,"This is getting ridiculous, Bob.  I'm offering you a significant amount, but I won't be taken advantage of. Accept this or we both lose.",Alice,7,
,,,Bob,7,accept
