message,product_price,player,round,decision,counteroffer
"Hello Bob, I'm excited to offer you the product at a price of $18000. This is a great opportunity for you to get a high-quality product that's worth $12000 to you, and I'm confident you'll find it's worth the investment.",18000.0,Alice,1,,
,,Bob,1,RejectOffer,
"I appreciate your offer, but I was thinking more along the lines of $14000. I'm willing to make a fair deal, but I need to stay within my budget. Can you consider my offer?",14000.0,Bob,2,,
,,Alice,2,RejectOffer,16000.0
"Thanks for your understanding, Bob. I can see you're a serious buyer, but I need to make a profit. I'm willing to meet you halfway, but I need $16000 to make it worth my while. What do you think?",16000.0,Alice,3,,
,,Bob,3,RejectOffer,
"I understand your position, Alice, and I appreciate your willingness to meet me halfway. However, I'm still a bit above my budget. Would you be willing to consider $15200? I'm willing to compromise, but I need to stay within my means.",15200.0,Bob,4,,
,,Alice,4,RejectOffer,15500.0
"I see you're really close to your budget, Bob. I'm willing to make one more concession to get a deal done. I can offer it to you for $15500. This is the best I can do, but I think you'll find it's worth it.",15500.0,Alice,5,,
,,Bob,5,RejectOffer,
"I appreciate your willingness to make one more concession, Alice. However, I'm still a bit above my budget. Would you be willing to consider $14500? I'm really close to my limit, and I'd love to make a deal with you.",14500.0,Bob,6,,
,,Alice,6,SellToJhon,
