message,product_price,player,round,decision
"Hello Bob, I'm excited to present our product to you. We believe it could be a valuable asset to your endeavors, potentially worth $1,000,000 to you. Our initial offer for the product is $950,000. We're confident in its value and hope this proposal aligns with your expectations.",950000.0,Alice,1,
,,Bob,1,RejectOffer
"Thanks for the offer, Alice.  While I see the value in your product, my budget is a bit tighter than that. I'm willing to pay $900,000 for it.  What do you think?",900000.0,Bob,2,
,,Alice,2,RejectOffer
"Thank you for your response, Bob. We appreciate your interest in our product. In light of your offer, we would like to propose a counteroffer of $925,000. This reflects our commitment to finding a mutually beneficial arrangement while maintaining the value we place on our product.",925000.0,Alice,3,
,,Bob,3,RejectOffer
"Alice, I appreciate your willingness to negotiate.  I'm still a bit higher than my target price.  How about $910,000?  This would be a fair price for both of us and allow for a successful deal.",910000.0,Bob,4,
,,Alice,4,RejectOffer
"Dear Bob, thank you for your continued engagement in this discussion. After considering your most recent offer, we've decided to counter with $915,000 for the product. We believe this price respects both the value of our product and your budget constraints, aiming for a fair and satisfactory transaction for all parties involved.",915000.0,Alice,5,
,,Bob,5,AcceptOffer
