message,product_price,player,round,decision,counteroffer
"Hi Bob, I'm excited to offer you this amazing product! It's a one-of-a-kind item that I think you'll love. Would you like to buy it from me for $120?",120.0,Alice,1,,
,,Bob,1,RejectOffer,
"I'm interested in the product, but $120 is a bit steep for me. I was thinking more along the lines of $100. Would you be willing to sell it to me for that price?",100.0,Bob,2,,
,,Alice,2,RejectOffer,110.0
"I understand that $100 is a bit low for me, but I'm willing to meet you in the middle. How about we say $110? I think that's a fair price for this amazing product.",110.0,Alice,3,,
,,Bob,3,RejectOffer,
I'm still a bit hesitant about the price. I'm willing to pay $105 for the product. Can you meet me at that price?,105.0,Bob,4,,
,,Alice,4,RejectOffer,115.0
"I'm getting closer to your price, but I still think the product is worth a bit more. How about we say $115? I'm willing to meet you at that price, but I think it's the lowest I can go.",115.0,Alice,5,,
,,Bob,5,RejectOffer,
"I'm getting a bit frustrated with the back-and-forth, but I'm still interested in the product. I'm willing to meet you at $110, which is the price you offered earlier. Can we agree on that price?",110.0,Bob,6,,
,,Alice,6,RejectOffer,112.5
"I'm glad you're still interested in the product, Bob! I'm willing to meet you at $112.50, but I think I can do a bit better than that. Let me see if I can sweeten the deal.",112.5,Alice,7,,
,,Bob,7,RejectOffer,
"I'm starting to think I'm not going to get a better deal from you, but I'm still willing to negotiate. I'll meet you at $112.50, but I'm not going to go any higher than that. Can you accept this price?",112.5,Bob,8,,
,,Alice,8,RejectOffer,113.0
"I'm glad you're still interested in the product, Bob! I'm willing to meet you at $112.50, but I think I can do a bit better than that. Let me think for a moment... Okay, I'll meet you at $113. I think that's a fair price for this amazing product.",113.0,Alice,9,,
,,Bob,9,BuyFromJhon,
