alice_gain,bob_gain,message,player,round,decision
900000.0,100000.0,Let's start with this proposal. I believe it's fair to offer you a significant sum while securing a larger portion for myself.,Alice,1,
,,,Bob,1,reject
400000.0,600000.0,"Alice, let's be reasonable. I'm proposing a more balanced split that recognizes my role in this negotiation.",Bob,2,
,,,Alice,2,reject
650000.0,350000.0,"Bob, I appreciate your willingness to negotiate. This offer reflects a more balanced approach while still acknowledging my initial offer.",Alice,3,
,,,Bob,3,reject
450000.0,550000.0,"Alice, time is running out. This offer is a fair compromise. Let's close the deal and avoid leaving with nothing.",Bob,4,
,,,Alice,4,reject
550000.0,450000.0,"Bob, I'm aiming for a mutually beneficial agreement. This offer is a compromise, meeting closer to the middle ground.",Alice,5,
,,,Bob,5,accept
